order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FAP425522602,23-04-2025,789522,25891602,156,25-04-2025,25-04-2025,156,1,1,1
FAP425902602,23-04-2025,789902,25891602,134,25-04-2025,27-04-2025,134,1,0,0
FAP426902602,23-04-2025,789902,25891602,197,26-04-2025,26-04-2025,197,1,1,1
FAP425220602,23-04-2025,789220,25891602,154,25-04-2025,24-04-2025,154,1,1,1
FAP424101602,23-04-2025,789101,25891602,188,24-04-2025,24-04-2025,188,1,1,1
FAP425421602,23-04-2025,789421,25891602,197,25-04-2025,28-04-2025,187,0,0,0
FAP424422602,23-04-2025,789422,25891602,197,24-04-2025,24-04-2025,197,1,1,1
FAP426422602,23-04-2025,789422,25891602,161,26-04-2025,27-04-2025,153,0,0,0
FAP426220403,23-04-2025,789220,25891101,491,26-04-2025,26-04-2025,466,0,1,0
FAP425201503,23-04-2025,789201,25891101,300,25-04-2025,25-04-2025,300,1,1,1
FAP425522603,23-04-2025,789522,25891101,353,25-04-2025,27-04-2025,318,0,0,0
FAP424101602,23-04-2025,789101,25891101,364,24-04-2025,24-04-2025,364,1,1,1
FAP425101101,23-04-2025,789101,25891101,386,25-04-2025,26-04-2025,386,1,0,0
FAP426603303,23-04-2025,789603,25891101,395,26-04-2025,26-04-2025,395,1,1,1
FAP426703601,23-04-2025,789703,25891101,476,26-04-2025,26-04-2025,476,1,1,1
FAP425203603,23-04-2025,789203,25891101,396,25-04-2025,25-04-2025,396,1,1,1
FAP426421201,23-04-2025,789421,25891101,377,26-04-2025,29-04-2025,339,0,0,0
FAP425601101,23-04-2025,789601,25891101,422,25-04-2025,25-04-2025,422,1,1,1
FAP424403503,23-04-2025,789403,25891101,354,24-04-2025,24-04-2025,354,1,1,1
FAP425301502,23-04-2025,789301,25891101,487,25-04-2025,25-04-2025,463,0,1,0
FAP425420101,23-04-2025,789420,25891101,462,25-04-2025,25-04-2025,462,1,1,1
FAP424622501,23-04-2025,789622,25891101,379,24-04-2025,24-04-2025,303,0,1,0
FAP426422602,23-04-2025,789422,25891101,341,26-04-2025,27-04-2025,307,0,0,0
FAP424402203,23-04-2025,789402,25891101,487,24-04-2025,24-04-2025,487,1,1,1
FAP425402402,23-04-2025,789402,25891101,346,25-04-2025,25-04-2025,346,1,1,1
FAP425603401,23-04-2025,789603,25891401,436,25-04-2025,27-04-2025,436,1,0,0
FAP424621601,23-04-2025,789621,25891401,485,24-04-2025,24-04-2025,485,1,1,1
FAP425622401,23-04-2025,789622,25891401,249,25-04-2025,24-04-2025,249,1,1,1
FAP424121401,23-04-2025,789121,25891401,202,24-04-2025,25-04-2025,162,0,0,0
FAP425121401,23-04-2025,789121,25891401,418,25-04-2025,25-04-2025,418,1,1,1
FAP426501503,23-04-2025,789501,25891401,300,26-04-2025,26-04-2025,300,1,1,1
FAP425320401,23-04-2025,789320,25891401,403,25-04-2025,26-04-2025,403,1,0,0
FAP424903402,23-04-2025,789903,25891401,282,24-04-2025,24-04-2025,282,1,1,1
FAP426903601,23-04-2025,789903,25891401,421,26-04-2025,26-04-2025,379,0,1,0
FAP425203401,23-04-2025,789203,25891401,429,25-04-2025,26-04-2025,429,1,0,0
FAP426203401,23-04-2025,789203,25891401,278,26-04-2025,27-04-2025,278,1,0,0
FAP425103403,23-04-2025,789103,25891401,442,25-04-2025,25-04-2025,398,0,1,0
FAP425101402,23-04-2025,789101,25891401,252,25-04-2025,25-04-2025,252,1,1,1
FAP426220403,23-04-2025,789220,25891401,366,26-04-2025,26-04-2025,329,0,1,0
FAP424321603,23-04-2025,789321,25891401,473,24-04-2025,24-04-2025,473,1,1,1
FAP424320603,23-04-2025,789320,25891603,147,24-04-2025,24-04-2025,132,0,1,0
FAP426101603,23-04-2025,789101,25891603,179,26-04-2025,25-04-2025,179,1,1,1
FAP424522603,23-04-2025,789522,25891603,176,24-04-2025,27-04-2025,176,1,0,0
FAP425522603,23-04-2025,789522,25891603,103,25-04-2025,27-04-2025,103,1,0,0
FAP426522603,23-04-2025,789522,25891603,136,26-04-2025,27-04-2025,136,1,0,0
FAP426521603,23-04-2025,789521,25891603,54,26-04-2025,29-04-2025,43,0,0,0
FAP425421603,23-04-2025,789421,25891603,66,25-04-2025,24-04-2025,66,1,1,1
FAP424503603,23-04-2025,789503,25891603,102,24-04-2025,25-04-2025,102,1,0,0
FAP425503603,23-04-2025,789503,25891603,103,25-04-2025,25-04-2025,103,1,1,1
FAP425902603,23-04-2025,789902,25891603,74,25-04-2025,25-04-2025,74,1,1,1
FAP424703603,23-04-2025,789703,25891603,52,24-04-2025,24-04-2025,52,1,1,1
FAP425303603,23-04-2025,789303,25891603,127,25-04-2025,25-04-2025,127,1,1,1
FAP424702603,23-04-2025,789702,25891603,64,24-04-2025,24-04-2025,58,0,1,0
FAP425702603,23-04-2025,789702,25891603,95,25-04-2025,25-04-2025,95,1,1,1
FAP425203603,23-04-2025,789203,25891603,74,25-04-2025,25-04-2025,74,1,1,1
FAP424321603,23-04-2025,789321,25891603,120,24-04-2025,24-04-2025,120,1,1,1
FAP424202603,23-04-2025,789202,25891603,181,24-04-2025,24-04-2025,163,0,1,0
FAP425202603,23-04-2025,789202,25891603,107,25-04-2025,25-04-2025,107,1,1,1
FAP424201603,23-04-2025,789201,25891603,189,24-04-2025,23-04-2025,170,0,1,0
FAP426102503,23-04-2025,789102,25891202,456,26-04-2025,26-04-2025,456,1,1,1
FAP425501202,23-04-2025,789501,25891202,476,25-04-2025,25-04-2025,452,0,1,0
FAP426501503,23-04-2025,789501,25891202,121,26-04-2025,26-04-2025,121,1,1,1
FAP426702202,23-04-2025,789702,25891202,260,26-04-2025,26-04-2025,234,0,1,0
FAP424122202,23-04-2025,789122,25891202,111,24-04-2025,23-04-2025,89,0,1,0
FAP426122202,23-04-2025,789122,25891202,386,26-04-2025,26-04-2025,386,1,1,1
FAP426320202,23-04-2025,789320,25891202,387,26-04-2025,26-04-2025,387,1,1,1
FAP426301302,23-04-2025,789301,25891202,359,26-04-2025,26-04-2025,359,1,1,1
FAP424703603,23-04-2025,789703,25891202,496,24-04-2025,24-04-2025,496,1,1,1
FAP426103202,23-04-2025,789103,25891202,104,26-04-2025,26-04-2025,99,0,1,0
FAP425303202,23-04-2025,789303,25891202,300,25-04-2025,24-04-2025,240,0,1,0
FAP424721501,23-04-2025,789721,25891202,452,24-04-2025,24-04-2025,452,1,1,1
FAP424421403,23-04-2025,789421,25891202,251,24-04-2025,25-04-2025,226,0,0,0
FAP425421402,23-04-2025,789421,25891202,268,25-04-2025,27-04-2025,214,0,0,0
FAP424401203,23-04-2025,789401,25891202,353,24-04-2025,24-04-2025,282,0,1,0
FAP424201202,23-04-2025,789201,25891202,494,24-04-2025,25-04-2025,494,1,0,0
FAP424521202,23-04-2025,789521,25891202,464,24-04-2025,23-04-2025,441,0,1,0
FAP425521202,23-04-2025,789521,25891202,162,25-04-2025,26-04-2025,154,0,0,0
FAP425520501,23-04-2025,789520,25891202,493,25-04-2025,26-04-2025,468,0,0,0
FAP426720403,23-04-2025,789720,25891202,178,26-04-2025,26-04-2025,178,1,1,1
FAP425621503,23-04-2025,789621,25891202,195,25-04-2025,25-04-2025,175,0,1,0
FAP424321603,23-04-2025,789321,25891202,128,24-04-2025,24-04-2025,128,1,1,1
FAP424522301,23-04-2025,789522,25891202,156,24-04-2025,26-04-2025,125,0,0,0
FAP425121401,23-04-2025,789121,25891202,374,25-04-2025,25-04-2025,374,1,1,1
FAP426121202,23-04-2025,789121,25891202,403,26-04-2025,28-04-2025,403,1,0,0
FAP426603303,23-04-2025,789603,25891303,71,26-04-2025,26-04-2025,71,1,1,1
FAP424721501,23-04-2025,789721,25891303,71,24-04-2025,24-04-2025,57,0,1,0
FAP424522303,23-04-2025,789522,25891303,88,24-04-2025,25-04-2025,88,1,0,0
FAP424720402,23-04-2025,789720,25891303,43,24-04-2025,24-04-2025,43,1,1,1
FAP426421303,23-04-2025,789421,25891303,69,26-04-2025,27-04-2025,66,0,0,0
FAP424622501,23-04-2025,789622,25891303,58,24-04-2025,24-04-2025,46,0,1,0
FAP425520303,23-04-2025,789520,25891303,81,25-04-2025,24-04-2025,81,1,1,1
FAP424320502,23-04-2025,789320,25891303,94,24-04-2025,26-04-2025,94,1,0,0
FAP425702603,23-04-2025,789702,25891303,96,25-04-2025,25-04-2025,91,0,1,0
FAP425202603,23-04-2025,789202,25891303,97,25-04-2025,25-04-2025,97,1,1,1
FAP426503403,23-04-2025,789503,25891303,70,26-04-2025,26-04-2025,70,1,1,1
FAP424121401,23-04-2025,789121,25891303,51,24-04-2025,25-04-2025,51,1,0,0
FAP424101303,23-04-2025,789101,25891303,30,24-04-2025,25-04-2025,24,0,0,0
FAP425903502,23-04-2025,789903,25891303,44,25-04-2025,25-04-2025,42,0,1,0
FAP426522302,24-04-2025,789522,25891203,167,26-04-2025,28-04-2025,167,1,0,0
FAP427422501,24-04-2025,789422,25891203,274,27-04-2025,28-04-2025,260,0,0,0
FAP425401503,24-04-2025,789401,25891203,322,25-04-2025,25-04-2025,322,1,1,1
FAP426401303,24-04-2025,789401,25891203,443,26-04-2025,26-04-2025,421,0,1,0
FAP425320603,24-04-2025,789320,25891203,469,25-04-2025,25-04-2025,422,0,1,0
FAP426220203,24-04-2025,789220,25891203,367,26-04-2025,26-04-2025,367,1,1,1
FAP425521403,24-04-2025,789521,25891203,119,25-04-2025,26-04-2025,119,1,0,0
FAP426420401,24-04-2025,789420,25891203,253,26-04-2025,28-04-2025,253,1,0,0
FAP426103603,24-04-2025,789103,25891203,192,26-04-2025,26-04-2025,154,0,1,0
FAP426403603,24-04-2025,789403,25891203,174,26-04-2025,26-04-2025,174,1,1,1
FAP426202203,24-04-2025,789202,25891203,297,26-04-2025,27-04-2025,267,0,0,0
FAP425503203,24-04-2025,789503,25891203,110,25-04-2025,27-04-2025,110,1,0,0
FAP427503301,24-04-2025,789503,25891203,441,27-04-2025,27-04-2025,441,1,1,1
FAP426303203,24-04-2025,789303,25891203,380,26-04-2025,26-04-2025,380,1,1,1
FAP425221403,24-04-2025,789221,25891203,145,25-04-2025,25-04-2025,145,1,1,1
FAP425501402,24-04-2025,789501,25891203,237,25-04-2025,25-04-2025,213,0,1,0
FAP425601203,24-04-2025,789601,25891203,330,25-04-2025,24-04-2025,297,0,1,0
FAP427121602,24-04-2025,789121,25891402,201,27-04-2025,28-04-2025,201,1,0,0
FAP426102502,24-04-2025,789102,25891302,29,26-04-2025,26-04-2025,29,1,1,1
FAP427102402,24-04-2025,789102,25891302,51,27-04-2025,27-04-2025,51,1,1,1
FAP426621501,24-04-2025,789621,25891302,72,26-04-2025,27-04-2025,72,1,0,0
FAP427321503,24-04-2025,789321,25891302,31,27-04-2025,27-04-2025,31,1,1,1
FAP427501602,24-04-2025,789501,25891302,74,27-04-2025,27-04-2025,74,1,1,1
FAP426221302,24-04-2025,789221,25891302,60,26-04-2025,27-04-2025,57,0,0,0
FAP427520302,24-04-2025,789520,25891302,97,27-04-2025,28-04-2025,87,0,0,0
FAP426201302,24-04-2025,789201,25891302,37,26-04-2025,26-04-2025,37,1,1,1
FAP426521302,24-04-2025,789521,25891302,51,26-04-2025,27-04-2025,51,1,0,0
FAP425303302,24-04-2025,789303,25891302,62,25-04-2025,26-04-2025,62,1,0,0
FAP427303302,24-04-2025,789303,25891302,47,27-04-2025,27-04-2025,38,0,1,0
FAP425601603,24-04-2025,789601,25891302,32,25-04-2025,25-04-2025,29,0,1,0
FAP426522302,24-04-2025,789522,25891302,75,26-04-2025,28-04-2025,75,1,0,0
FAP427903302,24-04-2025,789903,25891302,57,27-04-2025,27-04-2025,46,0,1,0
FAP426402302,24-04-2025,789402,25891302,32,26-04-2025,26-04-2025,32,1,1,1
FAP427301302,24-04-2025,789301,25891302,44,27-04-2025,26-04-2025,40,0,1,0
FAP425703602,24-04-2025,789703,25891301,26,25-04-2025,25-04-2025,26,1,1,1
FAP425320301,24-04-2025,789320,25891301,39,25-04-2025,27-04-2025,35,0,0,0
FAP426320301,24-04-2025,789320,25891301,59,26-04-2025,25-04-2025,59,1,1,1
FAP426421301,24-04-2025,789421,25891301,76,26-04-2025,27-04-2025,76,1,0,0
FAP426103301,24-04-2025,789103,25891301,59,26-04-2025,27-04-2025,59,1,0,0
FAP427121301,24-04-2025,789121,25891301,43,27-04-2025,27-04-2025,39,0,1,0
FAP426201302,24-04-2025,789201,25891301,44,26-04-2025,26-04-2025,44,1,1,1
FAP427201402,24-04-2025,789201,25891301,28,27-04-2025,27-04-2025,28,1,1,1
FAP427503301,24-04-2025,789503,25891301,91,27-04-2025,27-04-2025,91,1,1,1
FAP427202501,24-04-2025,789202,25891301,58,27-04-2025,27-04-2025,46,0,1,0
FAP426621303,24-04-2025,789621,25891301,24,26-04-2025,26-04-2025,24,1,1,1
FAP425303302,24-04-2025,789303,25891102,472,25-04-2025,26-04-2025,472,1,0,0
FAP426402302,24-04-2025,789402,25891102,481,26-04-2025,26-04-2025,481,1,1,1
FAP427520601,24-04-2025,789520,25891102,378,27-04-2025,26-04-2025,340,0,1,0
FAP427622602,24-04-2025,789622,25891102,334,27-04-2025,27-04-2025,301,0,1,0
FAP425522102,24-04-2025,789522,25891102,492,25-04-2025,26-04-2025,492,1,0,0
FAP425503602,24-04-2025,789503,25891102,320,25-04-2025,25-04-2025,320,1,1,1
FAP426720102,24-04-2025,789720,25891102,325,26-04-2025,27-04-2025,325,1,0,0
FAP425501402,24-04-2025,789501,25891102,351,25-04-2025,25-04-2025,351,1,1,1
FAP426321402,24-04-2025,789321,25891102,461,26-04-2025,26-04-2025,415,0,1,0
FAP425320603,24-04-2025,789320,25891102,419,25-04-2025,25-04-2025,419,1,1,1
FAP427320303,24-04-2025,789320,25891102,454,27-04-2025,27-04-2025,454,1,1,1
FAP427703603,24-04-2025,789703,25891102,495,27-04-2025,27-04-2025,495,1,1,1
FAP427220402,24-04-2025,789220,25891102,341,27-04-2025,27-04-2025,324,0,1,0
FAP427101102,24-04-2025,789101,25891102,432,27-04-2025,30-04-2025,432,1,0,0
FAP427102402,24-04-2025,789102,25891102,434,27-04-2025,27-04-2025,434,1,1,1
FAP425122102,24-04-2025,789122,25891102,404,25-04-2025,28-04-2025,384,0,0,0
FAP426621303,24-04-2025,789621,25891102,475,26-04-2025,26-04-2025,451,0,1,0
FAP426203102,24-04-2025,789203,25891102,461,26-04-2025,26-04-2025,461,1,1,1
FAP425102502,24-04-2025,789102,25891502,120,25-04-2025,26-04-2025,120,1,0,0
FAP426102502,24-04-2025,789102,25891502,231,26-04-2025,26-04-2025,219,0,1,0
FAP427122502,24-04-2025,789122,25891502,102,27-04-2025,27-04-2025,97,0,1,0
FAP427420502,24-04-2025,789420,25891502,236,27-04-2025,28-04-2025,212,0,0,0
FAP425121502,24-04-2025,789121,25891502,219,25-04-2025,27-04-2025,219,1,0,0
FAP427121602,24-04-2025,789121,25891502,130,27-04-2025,28-04-2025,130,1,0,0
FAP427621502,24-04-2025,789621,25891502,231,27-04-2025,27-04-2025,231,1,1,1
FAP427520502,24-04-2025,789520,25891502,197,27-04-2025,27-04-2025,158,0,1,0
FAP427603602,24-04-2025,789603,25891502,162,27-04-2025,27-04-2025,162,1,1,1
FAP426503601,24-04-2025,789503,25891502,244,26-04-2025,26-04-2025,244,1,1,1
FAP426703503,24-04-2025,789703,25891502,226,26-04-2025,27-04-2025,226,1,0,0
FAP427401502,24-04-2025,789401,25891502,212,27-04-2025,29-04-2025,212,1,0,0
FAP425403502,24-04-2025,789403,25891502,163,25-04-2025,24-04-2025,163,1,1,1
FAP426403603,24-04-2025,789403,25891502,179,26-04-2025,26-04-2025,179,1,1,1
FAP426221503,24-04-2025,789221,25891502,229,26-04-2025,26-04-2025,229,1,1,1
FAP425321502,24-04-2025,789321,25891502,205,25-04-2025,25-04-2025,205,1,1,1
FAP425601603,24-04-2025,789601,25891502,204,25-04-2025,25-04-2025,204,1,1,1
FAP425520403,24-04-2025,789520,25891403,320,25-04-2025,28-04-2025,320,1,0,0
FAP426420501,24-04-2025,789420,25891403,486,26-04-2025,26-04-2025,486,1,1,1
FAP426603501,24-04-2025,789603,25891403,208,26-04-2025,26-04-2025,208,1,1,1
FAP425221403,24-04-2025,789221,25891403,410,25-04-2025,25-04-2025,410,1,1,1
FAP427221403,24-04-2025,789221,25891403,360,27-04-2025,27-04-2025,360,1,1,1
FAP426703403,24-04-2025,789703,25891403,281,26-04-2025,26-04-2025,281,1,1,1
FAP425503602,24-04-2025,789503,25891403,225,25-04-2025,25-04-2025,225,1,1,1
FAP426102502,24-04-2025,789102,25891403,344,26-04-2025,26-04-2025,344,1,1,1
FAP425101602,24-04-2025,789101,25891403,248,25-04-2025,25-04-2025,198,0,1,0
FAP427101403,24-04-2025,789101,25891403,315,27-04-2025,27-04-2025,315,1,1,1
FAP427202501,24-04-2025,789202,25891403,256,27-04-2025,27-04-2025,256,1,1,1
FAP425303403,24-04-2025,789303,25891403,321,25-04-2025,25-04-2025,289,0,1,0
FAP425521403,24-04-2025,789521,25891403,335,25-04-2025,26-04-2025,335,1,0,0
FAP426702403,24-04-2025,789702,25891403,454,26-04-2025,27-04-2025,431,0,0,0
FAP427301403,24-04-2025,789301,25891403,440,27-04-2025,30-04-2025,440,1,0,0
FAP427401502,24-04-2025,789401,25891403,363,27-04-2025,29-04-2025,363,1,0,0
FAP425220403,24-04-2025,789220,25891403,401,25-04-2025,25-04-2025,401,1,1,1
FAP426622603,24-04-2025,789622,25891503,116,26-04-2025,26-04-2025,116,1,1,1
FAP425403603,24-04-2025,789403,25891503,158,25-04-2025,25-04-2025,158,1,1,1
FAP427403503,24-04-2025,789403,25891503,115,27-04-2025,27-04-2025,115,1,1,1
FAP427321503,24-04-2025,789321,25891503,220,27-04-2025,27-04-2025,220,1,1,1
FAP426221503,24-04-2025,789221,25891503,225,26-04-2025,26-04-2025,225,1,1,1
FAP426103603,24-04-2025,789103,25891503,133,26-04-2025,26-04-2025,133,1,1,1
FAP426420503,24-04-2025,789420,25891503,196,26-04-2025,25-04-2025,196,1,1,1
FAP427902603,24-04-2025,789902,25891503,238,27-04-2025,27-04-2025,238,1,1,1
FAP425401503,24-04-2025,789401,25891503,115,25-04-2025,25-04-2025,115,1,1,1
FAP426401503,24-04-2025,789401,25891503,227,26-04-2025,27-04-2025,227,1,0,0
FAP426703503,24-04-2025,789703,25891503,241,26-04-2025,27-04-2025,241,1,0,0
FAP427703603,24-04-2025,789703,25891503,152,27-04-2025,27-04-2025,152,1,1,1
FAP427721503,24-04-2025,789721,25891503,165,27-04-2025,27-04-2025,165,1,1,1
FAP426320601,24-04-2025,789320,25891503,171,26-04-2025,27-04-2025,162,0,0,0
FAP425520503,24-04-2025,789520,25891503,246,25-04-2025,27-04-2025,234,0,0,0
FAP426520503,24-04-2025,789520,25891503,113,26-04-2025,26-04-2025,107,0,1,0
FAP426301503,24-04-2025,789301,25891503,243,26-04-2025,26-04-2025,231,0,1,0
FAP425101602,24-04-2025,789101,25891503,135,25-04-2025,25-04-2025,121,0,1,0
FAP427303503,24-04-2025,789303,25891503,112,27-04-2025,29-04-2025,112,1,0,0
FAP426601602,24-04-2025,789601,25891503,194,26-04-2025,26-04-2025,155,0,1,0
FAP425203503,24-04-2025,789203,25891503,164,25-04-2025,25-04-2025,156,0,1,0
FAP426422503,24-04-2025,789422,25891503,158,26-04-2025,26-04-2025,158,1,1,1
FAP427422503,24-04-2025,789422,25891503,223,27-04-2025,26-04-2025,223,1,1,1
FAP425421303,24-04-2025,789421,25891103,499,25-04-2025,27-04-2025,449,0,0,0
FAP427403503,24-04-2025,789403,25891103,391,27-04-2025,27-04-2025,391,1,1,1
FAP427702103,24-04-2025,789702,25891103,478,27-04-2025,28-04-2025,478,1,0,0
FAP425201103,24-04-2025,789201,25891103,431,25-04-2025,26-04-2025,431,1,0,0
FAP426201302,24-04-2025,789201,25891103,440,26-04-2025,26-04-2025,440,1,1,1
FAP426501303,24-04-2025,789501,25891103,416,26-04-2025,26-04-2025,416,1,1,1
FAP425220403,24-04-2025,789220,25891103,449,25-04-2025,25-04-2025,449,1,1,1
FAP426220501,24-04-2025,789220,25891103,426,26-04-2025,27-04-2025,341,0,0,0
FAP426122103,24-04-2025,789122,25891103,450,26-04-2025,28-04-2025,405,0,0,0
FAP425101201,24-04-2025,789101,25891103,355,25-04-2025,26-04-2025,355,1,0,0
FAP426101103,24-04-2025,789101,25891103,377,26-04-2025,25-04-2025,377,1,1,1
FAP425401103,24-04-2025,789401,25891103,454,25-04-2025,28-04-2025,454,1,0,0
FAP426401503,24-04-2025,789401,25891103,439,26-04-2025,27-04-2025,439,1,0,0
FAP425102502,24-04-2025,789102,25891103,302,25-04-2025,26-04-2025,287,0,0,0
FAP427721503,24-04-2025,789721,25891103,334,27-04-2025,27-04-2025,301,0,1,0
FAP426420103,24-04-2025,789420,25891103,450,26-04-2025,29-04-2025,405,0,0,0
FAP426321402,24-04-2025,789321,25891103,415,26-04-2025,26-04-2025,415,1,1,1
FAP427703603,24-04-2025,789703,25891601,55,27-04-2025,27-04-2025,55,1,1,1
FAP425522601,24-04-2025,789522,25891601,194,25-04-2025,28-04-2025,194,1,0,0
FAP427601601,24-04-2025,789601,25891601,190,27-04-2025,27-04-2025,180,0,1,0
FAP425702601,24-04-2025,789702,25891601,167,25-04-2025,25-04-2025,134,0,1,0
FAP427520601,24-04-2025,789520,25891601,119,27-04-2025,26-04-2025,95,0,1,0
FAP426902601,24-04-2025,789902,25891601,71,26-04-2025,27-04-2025,71,1,0,0
FAP425521601,24-04-2025,789521,25891601,162,25-04-2025,25-04-2025,162,1,1,1
FAP425201602,24-04-2025,789201,25891601,65,25-04-2025,25-04-2025,65,1,1,1
FAP426622603,24-04-2025,789622,25891601,78,26-04-2025,26-04-2025,78,1,1,1
FAP426121601,24-04-2025,789121,25891601,159,26-04-2025,29-04-2025,151,0,0,0
FAP425320603,24-04-2025,789320,25891601,116,25-04-2025,25-04-2025,116,1,1,1
FAP426320601,24-04-2025,789320,25891601,86,26-04-2025,27-04-2025,77,0,0,0
FAP426503601,24-04-2025,789503,25891601,53,26-04-2025,26-04-2025,50,0,1,0
FAP427401601,24-04-2025,789401,25891601,89,27-04-2025,26-04-2025,85,0,1,0
FAP425420601,24-04-2025,789420,25891601,82,25-04-2025,26-04-2025,82,1,0,0
FAP425103402,24-04-2025,789103,25891402,223,25-04-2025,25-04-2025,223,1,1,1
FAP425220403,24-04-2025,789220,25891402,310,25-04-2025,25-04-2025,310,1,1,1
FAP427220402,24-04-2025,789220,25891402,394,27-04-2025,27-04-2025,394,1,1,1
FAP425501402,24-04-2025,789501,25891402,283,25-04-2025,25-04-2025,283,1,1,1
FAP427501602,24-04-2025,789501,25891402,310,27-04-2025,27-04-2025,310,1,1,1
FAP425603402,24-04-2025,789603,25891402,414,25-04-2025,25-04-2025,414,1,1,1
FAP426720402,24-04-2025,789720,25891402,219,26-04-2025,26-04-2025,219,1,1,1
FAP426601602,24-04-2025,789601,25891402,438,26-04-2025,26-04-2025,394,0,1,0
FAP427601402,24-04-2025,789601,25891402,486,27-04-2025,26-04-2025,486,1,1,1
FAP426422402,24-04-2025,789422,25891402,400,26-04-2025,28-04-2025,320,0,0,0
FAP427422603,24-04-2025,789422,25891402,293,27-04-2025,27-04-2025,293,1,1,1
FAP425521403,24-04-2025,789521,25891402,405,25-04-2025,26-04-2025,365,0,0,0
FAP426521402,24-04-2025,789521,25891402,367,26-04-2025,29-04-2025,367,1,0,0
FAP426321402,24-04-2025,789321,25891402,350,26-04-2025,26-04-2025,350,1,1,1
FAP426522402,24-04-2025,789522,25891402,345,26-04-2025,29-04-2025,345,1,0,0
FAP427201402,24-04-2025,789201,25891402,242,27-04-2025,27-04-2025,242,1,1,1
FAP425121402,24-04-2025,789121,25891402,212,25-04-2025,26-04-2025,201,0,0,0
FAP425102602,24-04-2025,789102,25891302,71,25-04-2025,25-04-2025,64,0,1,0
FAP427622402,24-04-2025,789622,25891402,464,27-04-2025,30-04-2025,464,1,0,0
FAP427102402,24-04-2025,789102,25891402,253,27-04-2025,27-04-2025,253,1,1,1
FAP425303201,24-04-2025,789303,25891201,473,25-04-2025,24-04-2025,473,1,1,1
FAP427603602,24-04-2025,789603,25891201,134,27-04-2025,27-04-2025,134,1,1,1
FAP426420602,24-04-2025,789420,25891201,152,26-04-2025,27-04-2025,152,1,0,0
FAP425202501,24-04-2025,789202,25891201,358,25-04-2025,25-04-2025,358,1,1,1
FAP427421202,24-04-2025,789421,25891201,440,27-04-2025,29-04-2025,418,0,0,0
FAP426721602,24-04-2025,789721,25891201,271,26-04-2025,26-04-2025,271,1,1,1
FAP426403201,24-04-2025,789403,25891201,360,26-04-2025,27-04-2025,360,1,0,0
FAP426103301,24-04-2025,789103,25891201,441,26-04-2025,27-04-2025,353,0,0,0
FAP426422201,24-04-2025,789422,25891201,239,26-04-2025,29-04-2025,239,1,0,0
FAP427422501,24-04-2025,789422,25891201,125,27-04-2025,28-04-2025,125,1,0,0
FAP426503601,24-04-2025,789503,25891201,109,26-04-2025,26-04-2025,109,1,1,1
FAP426501201,24-04-2025,789501,25891201,321,26-04-2025,25-04-2025,305,0,1,0
FAP425220201,24-04-2025,789220,25891201,331,25-04-2025,28-04-2025,331,1,0,0
FAP426220203,24-04-2025,789220,25891201,342,26-04-2025,26-04-2025,342,1,1,1
FAP427903201,24-04-2025,789903,25891201,185,27-04-2025,26-04-2025,185,1,1,1
FAP427203201,24-04-2025,789203,25891201,499,27-04-2025,27-04-2025,449,0,1,0
FAP425622501,24-04-2025,789622,25891201,377,25-04-2025,25-04-2025,377,1,1,1
FAP425101201,24-04-2025,789101,25891201,309,25-04-2025,26-04-2025,309,1,0,0
FAP427101403,24-04-2025,789101,25891201,322,27-04-2025,27-04-2025,322,1,1,1
FAP427422501,24-04-2025,789422,25891501,207,27-04-2025,28-04-2025,186,0,0,0
FAP426503601,24-04-2025,789503,25891501,245,26-04-2025,26-04-2025,245,1,1,1
FAP425702601,24-04-2025,789702,25891501,236,25-04-2025,25-04-2025,212,0,1,0
FAP426702501,24-04-2025,789702,25891501,178,26-04-2025,25-04-2025,169,0,1,0
FAP425601603,24-04-2025,789601,25891501,223,25-04-2025,25-04-2025,201,0,1,0
FAP426601602,24-04-2025,789601,25891501,165,26-04-2025,26-04-2025,165,1,1,1
FAP425203503,24-04-2025,789203,25891501,155,25-04-2025,25-04-2025,155,1,1,1
FAP426603501,24-04-2025,789603,25891501,167,26-04-2025,26-04-2025,150,0,1,0
FAP426420501,24-04-2025,789420,25891501,191,26-04-2025,26-04-2025,191,1,1,1
FAP427420501,24-04-2025,789420,25891501,227,27-04-2025,29-04-2025,204,0,0,0
FAP426621501,24-04-2025,789621,25891501,182,26-04-2025,27-04-2025,182,1,0,0
FAP426122501,24-04-2025,789122,25891501,115,26-04-2025,27-04-2025,92,0,0,0
FAP427103501,24-04-2025,789103,25891501,179,27-04-2025,26-04-2025,179,1,1,1
FAP426220501,24-04-2025,789220,25891501,136,26-04-2025,27-04-2025,136,1,0,0
FAP425202501,24-04-2025,789202,25891501,132,25-04-2025,25-04-2025,132,1,1,1
FAP427202501,24-04-2025,789202,25891501,107,27-04-2025,27-04-2025,86,0,1,0
FAP427720501,24-04-2025,789720,25891501,244,27-04-2025,27-04-2025,244,1,1,1
FAP425622501,24-04-2025,789622,25891501,154,25-04-2025,25-04-2025,154,1,1,1
FAP425503602,24-04-2025,789503,25891602,53,25-04-2025,25-04-2025,53,1,1,1
FAP426303602,24-04-2025,789303,25891602,166,26-04-2025,28-04-2025,166,1,0,0
